PC1,PC2,PC3,PC4,PC5,PC6
-0.7412822673372963,-0.697153113026252,-0.2499893348475215,-0.09671699629862607,0.021796058970668997,0.0
-0.04651934736801003,-0.8116751265943241,0.6895933567013259,0.10577001447569168,-0.14153741924721217,0.0
-0.28214795135605863,-0.7044221992984595,-0.33123844489089405,0.02626638246850499,0.03349038000478735,0.0
0.20683685665822726,-0.8117384578065638,0.7209940507226432,0.11557145938325308,0.020772071354875743,0.0
0.16563413402992244,-0.7012521638589364,-0.14303435784766982,-0.289261935118445,-0.10987406639451658,0.0
-1.3246247756938723,-0.7552447919344799,0.6136955535874833,0.2325701512068834,-0.09892264253141146,0.0
-0.2825514036860032,-0.6932485168126766,-0.332732890478187,0.02905451441398721,0.028226143011717497,0.0
-0.5459826634873841,-0.6791713800842135,-0.2897857543144885,-0.037183620699053066,0.01217078354118882,0.0
0.8287712383375279,-0.7365866495953154,-0.5406980995699737,0.3315315452075467,0.03801322075971014,0.0
0.04552803457728305,-0.6990830917402248,-0.39036934055518446,0.11651270683319204,0.03756396549710889,0.0
-0.807828286633137,-0.6584585820782607,-0.24219326773405225,-0.10577857652180994,0.0050575453206931215,0.0
0.9761910376483646,-0.8431124924409731,0.22429547068633787,0.8274115335055352,0.005535571809189149,0.0
-0.03217281228087576,-0.7765058303735565,0.7322277628976658,0.08021455856894133,-0.054851605047639106,0.0
-0.3246067153982347,-0.6546316740286674,-0.05180593495176489,-0.4181352214685977,-0.12026170401789693,0.0
-0.4501182837243507,-0.6467099339732246,-0.011547379631915211,-0.46474303859583005,-0.0874736111159623,0.0
0.7030518949618786,-0.7813726682845594,1.0553528053532713,-0.3018046372247303,0.19132444463124795,0.0
-1.0635182158626377,-0.6312815228509634,-0.1760979995708689,-0.1868063381903286,0.03714329827561802,0.0
-0.6742683270864558,-0.6421333649474581,-0.2586437030903521,-0.07273878103112169,0.019850404309860126,0.0
-0.5254933381092375,-0.7531734545993168,0.5105675392925602,0.41939386513461463,-0.0026177286147893025,0.0
-0.8731725859858457,-0.6287359624529227,-0.23053644754917935,-0.11900857424337935,-0.0016502817862651953,0.0
-0.7861209373512896,-0.6115659661493538,0.021359287750624567,-0.529795881126813,-0.15601056323178839,0.0
-0.3463745295075673,-0.6457292672185627,-0.3168972747148464,0.015508430247866023,0.027440537969943724,0.0
0.7896701554464697,-0.6713000827987725,-0.2514638763803808,-0.11761496759779033,-0.09713909673058602,0.0
1.3778025259517213,-0.6955485106367503,-0.3621828686702697,0.04277039671134186,-0.0930754841962577,0.0
1.5208755833430827,-0.7163739609226345,-0.6530125492071823,0.5138201204778191,0.07082330284563634,0.0
-0.28155072057436015,-0.6307981618401397,-0.33121669090896955,0.03748042468798729,0.02032992766720651,0.0
-1.066029067203094,-0.5910165697357375,-0.18468737774205812,-0.17443547011971905,0.011184569312358159,0.0
-0.14842951422929354,-0.6300784606662527,-0.3486180000552985,0.06882952595594038,0.03584829730391051,0.0
-0.27770171125655374,-0.6220156781831648,-0.31976250828478925,0.030513079534583376,0.043738484783834713,0.0
0.6668503191933182,-0.6389304839870847,-0.20363978432612628,-0.16598053465772594,-0.05223475835600841,0.0
-0.4106793368892814,-0.6071187929521418,-0.30230535405791337,0.0015054638131712372,0.025540362987016813,0.0
-0.99757593854394,-0.5784532922403567,-0.18794767077805918,-0.16084505998378257,0.028621132148323652,0.0
0.0483383487738481,-0.5765031110857575,0.2234095213319241,-0.79929804721332,-0.12748510920025044,0.0
-0.15135474572297267,-0.6022055105430424,0.06275322891233637,-0.2438776426539379,0.874536007326509,0.0
2.2291404708948517,-0.6700455306892773,-0.10873591278062467,-0.26546443718235163,0.0492725944907047,0.0
-0.7368316453630613,-0.5678808420491248,-0.23963868224680585,-0.0845058106807608,0.021182113973431005,0.0
1.8946999200090937,-0.6461187005497161,-0.07082151378317125,-0.33585998453519605,-0.006329071281350421,0.0
1.4968584840648747,-0.6215543711653743,-0.014652600188883258,-0.42870671499928975,-0.04902976191938308,0.0
0.006159573783940053,-0.5712986113265618,-0.10346396113230949,-0.3214120961710749,-0.11387998887572759,0.0
0.22500536759644132,-0.5979346669206226,-0.48014846146715584,0.22498045040018022,-0.09600445568359063,0.0
-0.11918750504599337,-0.5589196200513916,-0.0628150723521087,-0.367623134141596,-0.08104010814113623,0.0
0.11280975412645025,-0.54098203856667,0.4179794771302836,-0.9349882498956446,0.29054262509542106,0.0
-0.2611233543922794,-0.6668588391714809,0.46802702842815813,0.5006497811021267,-0.0036853692600688492,0.0
1.1645620062276936,-0.5843176933118139,0.02943779973304783,-0.5015511499647232,-0.0935479456551391,0.0
0.24648936457555448,-0.5764233225007831,-0.4155463756637987,0.18141011047967825,0.04104791515292844,0.0
0.13803637423171147,-0.5504468468917869,-0.12512654495907916,-0.2839018570772389,-0.11126802537085068,0.0
-0.713100774610448,-0.5099055673179428,0.029778552595208896,-0.5110859342249077,-0.12908202357982312,0.0
-0.8700255742075751,-0.6262094664675065,0.515387689464901,0.3887154799732412,-0.1488897850518119,0.0
1.1026930520977642,-0.5658839675545845,0.0519037287324291,-0.5243421372487695,-0.07465352720969591,0.0
-0.27717996337227135,-0.5372302587368334,-0.32024072354628874,0.04379215222865229,0.027485174911602572,0.0
-0.2770264936490219,-0.5327725942203808,-0.31988380449109166,0.04421322759478552,0.027464004394456454,0.0
-0.3850969404467638,-0.5068104659119852,-0.028304016578883262,-0.42194216551778396,-0.12231923912902332,0.0
-0.272281451870374,-0.528487136672727,-0.30560421662172754,0.03451088236838307,0.057842146295170094,0.0
0.11285767802408288,-0.5414165149048605,-0.40056043869839897,0.15726204993653692,0.013851870249436987,0.0
0.8678445524898845,-0.5731512191480949,-0.5314541663794312,0.35441107753694645,0.042257417194078495,0.0
-0.9305588683825778,-0.48995800854596805,-0.19740581331045348,-0.1311779243221446,0.01891687050445369,0.0
0.0032416214678440414,-0.6341050807285963,0.426772556427058,0.5728034244390248,0.007660761267549235,0.0
-0.3783321611104107,-0.5079050151856119,-0.20666130942111305,-0.05272558003471617,0.2163625566379034,0.0
-1.0619950376824216,-0.4751189356544704,-0.17527462026739282,-0.16358411695676522,0.010924232162203243,0.0
0.850535929710765,-0.5209857246916414,0.1282775125768355,-0.6101212005437243,-0.023327179143430493,0.0
-0.5398542683482335,-0.49416927900626284,-0.27570316136967155,-0.019178525765472743,0.009699283108928078,0.0
0.35707182317006425,-0.5132699353223115,-0.09343855610881702,-0.27328337952459186,0.031586449449533094,0.0
-0.6701320296412129,-0.48383707262230324,-0.2499509820063317,-0.054898199649808355,0.010413333117497911,0.0
0.008845293940805993,-0.4932894822886401,-0.09721787766636036,-0.31404327726374237,-0.114250472925785,0.0
-0.2793088830835512,-0.6036889050793205,0.41136636188103465,0.5513771274235086,-0.13860728292206514,0.0
-0.340664099988374,-0.489723722937216,-0.30337721703392506,0.029498670382213543,0.028943907678050274,0.0
0.8281105552596144,-0.6276947719803331,0.6004475359402067,0.31950952701011126,-0.020566318150029114,0.0
0.0027463144599852163,-0.4796704787838554,-0.11603664737815067,-0.29831802174743416,-0.15774157364559455,0.0
-1.0602870927048567,-0.44840246975040554,-0.17074636271092458,-0.1627931082901145,0.016008519759530895,0.0
-0.18697480032860783,-0.4666174902269177,-0.0600840542086436,-0.3648346561447635,-0.11844363490600018,0.0
1.2315960639131966,-0.5470937018529237,-0.5869611614198915,0.4498442377741526,0.06391961487807543,0.0
-0.2747255785623022,-0.4770661350653229,-0.3142623590936393,0.04863324411579928,0.02973206993042904,0.0
-0.6636245899736132,-0.45506890162791935,-0.23092380557055014,-0.06430931448098504,0.046754899657479865,0.0
-0.7169744431041513,-0.43165042832459444,0.016135109183776475,-0.48925508589966676,-0.17288009679825167,0.0
-0.7671979932980477,-0.44598392175095225,-0.22942101547388927,-0.07797797457658584,0.008200314283086527,0.0
-0.7757395757844698,-0.42449166243159797,0.04828360419533129,-0.52078793339996,-0.13084317145090357,0.0
-0.20895065827476253,-0.46217070113043657,-0.3256977938905419,0.06850824429032387,0.02891846005710566,0.0
1.9104768746117704,-0.5364571000005725,-0.4350086645568192,0.19432944283796727,-0.06605076919256964,0.0
-0.3889706089404672,-0.42855532691863674,-0.041947459990315794,-0.4001113171925431,-0.1661173123474518,0.0
-0.27471205486095196,-0.45028611986957234,-0.31487196412013607,0.05316008422168417,0.023598142693783214,0.0
0.9579007442785313,-0.5911427777558033,0.5720783580556742,0.3642783416525771,-0.035399487122512105,0.0
-0.7160536247646544,-0.40490444122587854,0.018276623514959067,-0.48672863370286706,-0.1730071199011285,0.0
0.2053721507967959,-0.44410983468359344,-0.13405203998016724,-0.2518996286272619,-0.12301121059588188,0.0
-0.25972359532484957,-0.5463989863427049,0.4693436560351334,0.5180685721338247,-0.022423602323927594,0.0
-0.25690293700291866,-0.5442730649690327,0.47784230244607817,0.512229353670792,-0.004267558481587663,0.0
-0.060966774776782945,-0.42546022551267904,-0.10003002916440795,-0.3109675484854194,-0.159354527896652,0.0
-0.6680812183633745,-0.4147309721195156,-0.2454132129946458,-0.047648430003847,0.00791381064331427,0.0
-0.14391817952262895,-0.43608887091527104,-0.33965556502376093,0.09191877409064808,0.02059627538249109,0.0
-0.4697115995669404,-0.4169497719291593,-0.27541270466065937,0.0016987357422511562,0.023281707963002135,0.0
1.613678208021026,-0.5916390717185669,0.4553778411246941,0.5419342660176245,-0.021842162445193256,0.0
-0.2743481585746492,-0.41682411480152615,-0.3145818144314436,0.05805359299783275,0.01822805311498253,0.0
2.282675620153635,-0.48954448917060234,-0.16129716531564064,-0.19050401194058358,-0.07095460129648168,0.0
-0.12345188327901077,-0.5234803429235603,0.46095320506988013,0.5462687057043298,0.008767026423698351,0.0
-0.27226893222828796,-0.3945849942103482,-0.30881931377998195,0.05726656394491747,0.026807718362926114,0.0
0.7733431929714427,-0.3975782593001269,-0.10871580621237409,-0.419423000876062,-0.5624008887941779,0.0
-0.271961992781789,-0.38566966517744294,-0.3081054756695877,0.05810871467718404,0.026765377328633877,0.0
0.39914406441954675,-0.39482686289726765,-0.17923980358247427,-0.18368192763525998,-0.15001153571669446,0.0
-0.47161031469334613,-0.47672192149696746,0.4567297593494598,0.5099153239863073,-0.14284250564638484,0.0
0.06948086362022715,-0.349661620956188,0.2819881327080603,-0.8071811232588764,-0.04040679956291027,0.0
-0.48819292672959225,-0.3604638745121237,-0.33280764505935223,0.05193908930861224,-0.11204272581495868,0.0
-0.2711946441655416,-0.3633813425951796,-0.3063208803936023,0.0602140915078504,0.026659524742903173,0.0
0.8420846734780411,-0.409024570722227,-0.5082987956809992,0.35799735549879164,0.04991974039166397,0.0
-0.15130847800644495,-0.3434707433299944,-0.1654179095044852,-0.26035009947139,-0.3434903797577449,0.0
2.1519514340072856,-0.45905146832873356,-0.7456259391501272,0.7086773752014202,0.0772672654349092,0.0
-0.2703841048152127,-0.34778977048253745,-0.3042426682201632,0.06108507790317863,0.02839548984942933,0.0
-1.0517250858667926,-0.3103575555145206,-0.14814594641093326,-0.15812774900236942,0.040540235445655826,0.0
-0.8590188232600859,-0.3168273714780584,-0.19520955970914444,-0.09705355391136167,0.019450128381058113,0.0
0.057436374381835076,-0.31796594943016576,0.24470751233967686,-0.7753095368601266,-0.12741017151967543,0.0
0.0594335714404744,-0.35368953804827363,-0.35660839367465447,0.14471083252663752,0.049241623464439305,0.0
-0.1347262716623718,-0.3427017851292036,-0.3140607954062048,0.0876009100091506,0.059670800665639845,0.0
-0.6626824937431424,-0.31673820254701424,-0.23142865485347563,-0.04284370485904426,0.020837653558491376,0.0
0.8003363012123086,-0.3614923989053124,-0.22665800204418285,-0.08835022965152695,-0.0986104476722427,0.0
-0.6629115675659941,-0.3122661907299611,-0.2322316930057674,-0.0415792039372585,0.018283786041045927,0.0
0.4074473249014555,-0.33488210138281227,-0.15552634580380098,-0.19173633813947355,-0.10904112798821482,0.0
-0.5287625150049702,-0.30935332874138477,-0.2465705612272775,-0.012116559251835413,0.04008857084859058,0.0
-0.5311893676034947,-0.3070305994033711,-0.253983536318238,-0.006386154180541503,0.02350254335623364,0.0
0.06279541625566704,-0.29361812816219546,0.2603609262835001,-0.7829481264353282,-0.09763453118760597,0.0
-0.5655238887971016,-0.30103378312641815,-0.2529789361701379,-0.010854870014676166,0.011217093811294501,0.0
0.07031756201560604,-0.28720511573476537,0.2830070941053433,-0.7983936622494286,-0.04938870463663043,0.0
-0.2691995377632983,-0.30543170388129504,-0.3016809326760401,0.06568807126758314,0.02638430802000341,0.0
-0.23547488770919486,-0.5178833873278371,1.2786022213524233,0.9838246203589311,-0.03617907075337387,0.0
-0.8786820923440486,-0.2736874065152839,-0.2558631052299406,-0.046485603207430504,-0.12058782865398511,0.0
-0.11690999167038982,-0.2867363937959182,-0.06252369901265808,-0.32631854503612445,-0.1292333059888915,0.0
-0.2681054716787311,-0.2965458960430408,-0.2985803513403601,0.06479477846970072,0.031553277685915565,0.0
0.041486268637135726,-0.3892104885515778,0.73564450964653,0.14612017008844858,-0.09007660332874624,0.0
0.2714613854112022,-0.27118292208380357,0.4714317642500519,-0.9139819079953728,0.4123364199863049,0.0
-0.2678194410160756,-0.27647123182495315,-0.29820100160977014,0.0675816355917972,0.02877939665885282,0.0
-0.398731101628246,-0.266115251038901,-0.27437094612386037,0.03325957223040832,0.025296604450191135,0.0
-0.3455202878742345,-0.3538939704582851,0.8243961018430803,0.03128348732754638,-0.06363617388589521,0.0
1.590921260309301,-0.33232000338256673,-0.35635145394058587,0.12187327277245985,-0.06511246485699071,0.0
-0.6618446645857409,-0.24312318873385946,-0.2306773530256887,-0.032160129878610944,0.009270125191606401,0.0
-0.3326835531772149,-0.25569346242717195,-0.28487127631000564,0.05177404360781224,0.02732522128639142,0.0
0.015503952808754717,-0.2502828035535591,-0.08293706614623797,-0.2873345421608221,-0.1266954392940261,0.0
1.8896008432918794,-0.34458790309940657,-0.7018417683255056,0.6571440626262481,0.04502867887817599,0.0
0.4104610144908499,-0.25688527284266205,-0.1482857859939828,-0.1850906207030364,-0.10724023257985366,0.0
-0.23324957672207738,-0.4532472518392735,1.283777547652781,0.9899302131678638,-0.03648604325199292,0.0
1.2134671449761691,-0.26503129155844035,0.06469877813210789,-0.4737681598248359,-0.06051395668639324,0.0
-1.0325299809530457,-0.4106787981745511,1.385369508740789,0.8110293666124542,-0.14414965592781398,0.0
-0.2661312740603312,-0.22743692214397385,-0.29427489200260215,0.07221346461926337,0.028546520970245293,0.0
0.8476293615368433,-0.27086649190684564,-0.49484756174460354,0.3693152483187745,0.05447476506033813,0.0
1.1997083165636921,-0.24641590570183958,0.12776815414905274,-0.5213234874547052,0.060313864264522815,0.0
-0.11221189101787685,-0.19987589831350222,-0.050392500448195654,-0.32186770304518153,-0.11835495788946471,0.0
-0.308569129318664,-0.1888057320593642,-0.014507893683668782,-0.37413284570766925,-0.12247402305966842,0.0
0.4117655071384705,-0.21899512445281433,-0.1452519740248075,-0.18151148009090345,-0.10742018197559589,0.0
-0.3738936506495517,-0.18140095621094093,-0.0022489255494956284,-0.3912036637900541,-0.12386468688069147,0.0
0.6738309410782691,-0.22632590526424406,-0.19250325128551493,-0.11112283093069775,-0.10196337927723448,0.0
-0.24719478839455952,-0.3080758879863441,0.5015324988220957,0.5310754610155581,0.005033025510076103,0.0
0.6536465220716932,-0.23756827550952392,-0.45230542561913256,0.31561228527956564,0.06088960665065471,0.0
-0.5888827106489117,-0.17939968018382732,-0.221512890043577,-0.01977710917824116,0.04462985618130441,0.0
0.0861914092527419,-0.16951982396853815,0.3282665974473529,-0.8132668179991316,0.028219937162064834,0.0
-0.4387079681048358,-0.2860288472107645,0.5518342815012347,0.4700288267642262,0.03039179468149933,0.0
-0.2664333268521819,-0.18502309984643353,-0.2962209188299687,0.08009413233094276,0.016692910331699742,0.0
-0.26038754831853916,-0.18301813664764557,-0.27794298984395294,0.06714422324371272,0.0562014312163443,0.0
0.5437190424478667,-0.1959145277598132,-0.16673609832397873,-0.14379070331400085,-0.10481880372929203,0.0
-0.26440992658360196,-0.17617214669866424,-0.29030238932630126,0.07715185920513101,0.028014700830986755,0.0
-0.2643331917219772,-0.17394331444043798,-0.2901239297987027,0.07736239688819757,0.02800411557241375,0.0
-0.010162305434475077,-0.26850140907047254,0.7866068943303736,0.11826264621920124,-0.02737296582592573,0.0
0.19214406707586154,-0.18557616814931083,-0.3793213935158313,0.20544456767742292,0.023144164889894098,0.0
-0.24746454902307555,-0.270126697207194,0.4997928243406993,0.5381254886879892,-0.005569545286075228,0.0
-0.13456766737952966,-0.16640262776943934,-0.3178630669155631,0.11724921344753292,0.019749734986833273,0.0
-0.26542475387812736,-0.15604869378621639,-0.29386753056603365,0.082806826001387,0.01662826032005256,0.0
-0.26398156717281596,-0.15387111032190454,-0.28954568479933895,0.08000463371611488,0.025664510437034604,0.0
-0.0586607267679887,-0.22691984873922658,1.2583885862669515,-0.476198372167586,0.21310191395942998,0.0
-0.9253321344480572,-0.2241677089436422,0.5484268206599229,0.41676792009816677,-0.17575085449079428,0.0
-0.8521894205754841,-0.11846130049591513,-0.17932666175287393,-0.07831570011843042,0.01850804036805488,0.0
-0.6575475123347554,-0.11830858227318501,-0.22068361948017012,-0.0203700196268789,0.008677350711514528,0.0
-0.7968444330222676,-0.10763811220051335,-0.22227953957323,-0.036204403061590396,-0.05032153438642605,0.0
-0.8523738092956734,-0.10283241359323386,-0.18026529301619598,-0.07525111310099392,0.013656908749522564,0.0
-0.0005361576879808205,-0.1344731247314981,-0.3332631808474471,0.1519073930138668,0.034034221274305054,0.0
0.5880865578070398,-0.22707746571655324,1.1143065554744178,-0.2786328611434925,0.16687334518043576,0.0
-0.2623712658407189,-0.11822414149088373,-0.28553037515027335,0.08252981108952884,0.02802784330016489,0.0
0.4150651061883343,-0.12315533734908216,-0.13757821433807005,-0.17245835971903783,-0.10787534809423788,0.0
-0.26250144405389386,-0.10929241835454877,-0.2861419751109878,0.08433571146220475,0.025091487723692407,0.0
-0.8314870095772515,-0.0626041535430176,0.08096182646672068,-0.4985984481075852,-0.15128792705239308,0.0
-0.7204424347343295,-0.08198269596128821,-0.20176239597934587,-0.03786119809191507,0.01663018979628049,0.0
-0.2687010677293328,-0.3135516108024746,1.1729192386055423,1.0916357898497742,-0.30335345088563814,0.0
-0.6546575042336932,-0.07601447826035349,-0.21295060694792778,-0.019527153911130413,0.017957342065865065,0.0
-0.06512562256595592,-0.10031539478242128,-0.31942596978325866,0.1377725918013969,0.031286665025156896,0.0
1.1047211863289144,-0.13161737985474423,-0.15138857008946183,-0.07063660137631372,0.13153719603433,0.0
-0.4418640826881469,-0.06007972523754799,-0.0007780483851780318,-0.38307503061813175,-0.1692227880573121,0.0
-0.10875631831634633,-0.07279801820084172,-0.04300484113791192,-0.3078423709918757,-0.1250381801117017,0.0
0.4591910072002252,-0.1149839234072183,-0.4133652529035061,0.27814032544869316,0.043430139747128005,0.0
-0.39161817220940576,-0.07445494433114569,-0.2574656790053489,0.050233146830128916,0.027787520996574028,0.0
-0.7177843738970884,-0.16424284947198045,0.5447394039306209,0.4565114732835468,-0.11413886565119238,0.0
-0.24355357500863092,-0.18323668053012696,0.509537279679876,0.5443117742090811,9.74921131470935e-05,0.0
-0.7826488637299656,-0.050146052003722685,-0.1806450718637379,-0.05762979801916723,0.030178564743844533,0.0
